Subject,Course Name,Course URL
"Education & Teaching
          ",Modelos de diseño instruccional para ambientes digitales ,https://www.class-central.com/course/coursera-modelos-de-diseno-instruccional-para-ambientes-digitales-12623
"Business
          ",How to Build a Startup,https://www.class-central.com/course/udacity-how-to-build-a-startup-461
"Business
          ",Competitive Strategy,https://www.class-central.com/course/coursera-competitive-strategy-706
"Business
          ",Viral Marketing and How to Craft Contagious Content,https://www.class-central.com/course/coursera-viral-marketing-and-how-to-craft-contagious-content-5034
"Computer Science
          ",Software Security ,https://www.class-central.com/course/coursera-software-security-1728
"Computer Science
          ","Algorithms, Part II",https://www.class-central.com/course/coursera-algorithms-part-ii-340
"Computer Science
          ",Introduction to Artificial Intelligence,https://www.class-central.com/course/udacity-introduction-to-artificial-intelligence-301
"Health & Medicine
          ",Discover Dentistry,https://www.class-central.com/course/futurelearn-discover-dentistry-1249
"Health & Medicine
          ",The Addicted Brain,https://www.class-central.com/course/coursera-the-addicted-brain-1403
"Health & Medicine
          ","Viruses & How to Beat Them: Cells, Immunity, Vaccines",https://www.class-central.com/course/edx-viruses-how-to-beat-them-cells-immunity-vaccines-9364
"Social Sciences
          ",The Psychology of Criminal Justice,https://www.class-central.com/course/edx-the-psychology-of-criminal-justice-2021
"Social Sciences
          ",Moral Foundations of Politics ,https://www.class-central.com/course/coursera-moral-foundations-of-politics-2986
"Personal Development
          ",Negotiation  Fundamentals,https://www.class-central.com/course/coursera-negotiation-fundamentals-8089
"Personal Development
          ",Achieving Your Optimal Performance,https://www.class-central.com/course/coursera-achieving-your-optimal-performance-9138
"Personal Development
          ",Excel Skills for Business: Essentials,https://www.class-central.com/course/coursera-excel-skills-for-business-essentials-9638
"Engineering
          ",Intro to Permaculture Design,https://www.class-central.com/course/canvas-network-intro-to-permaculture-design-5958
"Engineering
          ",Mobile Robotics,https://www.class-central.com/course/open2study-mobile-robotics-1475
"Engineering
          ","Mechanics of Materials IV: Deflections, Buckling, Combined Loading & Failure Theories",https://www.class-central.com/course/coursera-mechanics-of-materials-iv-deflections-buckling-combined-loading-failure-theories-6188
"Programming
          ",An Introduction to Interactive Programming in Python (Part 2),https://www.class-central.com/course/coursera-an-introduction-to-interactive-programming-in-python-part-2-3196
"Programming
          ",Ruby on Rails: An Introduction,https://www.class-central.com/course/coursera-ruby-on-rails-an-introduction-4258
"Programming
          ",Intro to HTML and CSS,https://www.class-central.com/course/udacity-intro-to-html-and-css-2659
"Art & Design
          ",Fundamentals of Graphic Design,https://www.class-central.com/course/coursera-fundamentals-of-graphic-design-4792
"Art & Design
          ",Developing Your Musicianship,https://www.class-central.com/course/coursera-developing-your-musicianship-1726
"Humanities
          ",Arab-Islamic History: From Tribes to Empires,https://www.class-central.com/course/edx-arab-islamic-history-from-tribes-to-empires-9365
"Humanities
          ",Magic in the Middle Ages,https://www.class-central.com/course/coursera-magic-in-the-middle-ages-3477
"Humanities
          ",Greek and Roman Mythology,https://www.class-central.com/course/coursera-greek-and-roman-mythology-353
"Science
          ",From the Big Bang to Dark Energy,https://www.class-central.com/course/coursera-from-the-big-bang-to-dark-energy-722
"Science
          ",The Brain and Space,https://www.class-central.com/course/coursera-the-brain-and-space-1362
"Data Science
          ",Genomic Data Science with Galaxy,https://www.class-central.com/course/coursera-genomic-data-science-with-galaxy-3473
"Data Science
          ",Python for Genomic Data Science,https://www.class-central.com/course/coursera-python-for-genomic-data-science-3476
"Mathematics
          ",Aléatoire : une introduction aux probabilités - Partie 1,https://www.class-central.com/course/coursera-aleatoire-une-introduction-aux-probabilites-partie-1-852
"Mathematics
          ",Analytic Combinatorics,https://www.class-central.com/course/coursera-analytic-combinatorics-922
"Education & Teaching
          ",ICT in Primary Education: Transforming children's learning across the curriculum,https://www.class-central.com/course/coursera-ict-in-primary-education-transforming-children-s-learning-across-the-curriculum-1763
"Education & Teaching
          ",Learning Online: Managing Your Identity,https://www.class-central.com/course/futurelearn-learning-online-managing-your-identity-5018
"Business
          ",Digital Analytics for Marketing Professionals: Marketing Analytics in Theory,https://www.class-central.com/course/coursera-digital-analytics-for-marketing-professionals-marketing-analytics-in-theory-2753
"Business
          ",Supply Chain Fundamentals,https://www.class-central.com/course/edx-supply-chain-fundamentals-2140
"Computer Science
          ",Functional Program Design in Scala,https://www.class-central.com/course/coursera-functional-program-design-in-scala-1186
"Computer Science
          ",Machine Learning Foundations: A Case Study Approach,https://www.class-central.com/course/coursera-machine-learning-foundations-a-case-study-approach-4352
"Health & Medicine
          ","Food, Nutrition & Your Health",https://www.class-central.com/course/open2study-food-nutrition-your-health-896
"Health & Medicine
          ",Positive Psychiatry and Mental Health ,https://www.class-central.com/course/coursera-positive-psychiatry-and-mental-health-8783
"Social Sciences
          ",Welcome to Game Theory,https://www.class-central.com/course/coursera-welcome-to-game-theory-2883
"Social Sciences
          ",The Age of Sustainable Development,https://www.class-central.com/course/coursera-the-age-of-sustainable-development-1533
"Personal Development
          ",Excel Skills for Business: Intermediate I,https://www.class-central.com/course/coursera-excel-skills-for-business-intermediate-i-9640
"Personal Development
          ",Психология коммуникации,https://www.class-central.com/course/coursera---9931
"Engineering
          ",Engineering Systems in Motion: Dynamics of Particles and Bodies in 2D Motion,https://www.class-central.com/course/coursera-engineering-systems-in-motion-dynamics-of-particles-and-bodies-in-2d-motion-7788
"Engineering
          ",Building a Future with Robots,https://www.class-central.com/course/futurelearn-building-a-future-with-robots-6721
"Programming
          ",Introduction to VBA/Excel Programming,https://www.class-central.com/course/open-education-by-blackboard-introduction-to-vba-excel-programming-1797
"Programming
          ",Introduction to HTML5,https://www.class-central.com/course/coursera-introduction-to-html5-4307
"Art & Design
          ",Design: Creation of Artifacts in Society,https://www.class-central.com/course/coursera-design-creation-of-artifacts-in-society-371
"Art & Design
          ",Programming Max: Structuring Interactive Software for Digital Arts,https://www.class-central.com/course/kadenze-programming-max-structuring-interactive-software-for-digital-arts-6411
